OBJECTID,IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors,CollisionYear,CityCrash
3583,28450025,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,,2ND,ST,,,KLUTEY PARK PLAZA,,,,,37.83251947,-87.5716025,1.038,2021-07-29,1524,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44407.59264,False,46,Accepted,5,5,O,,INATTENTION,,2021,1
3584,28452565,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,FLINTLOCK,DR,,,,,VILLAGE,,WATSON,37.86693852,-87.55343366,0.134,2021-07-27,818,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44408.41045,False,67,Accepted,5,5,O,,INATTENTION,,2021,1
3585,28452568,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,9TH,,,,,37.84900093,-87.58439689,0.852,2021-07-27,1250,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44408.41064,False,48,Accepted,3,3,B,,"DISREGARD TRAFFIC CONTROL, FAILED TO YIELD RIGHT OF WAY, INATTENTION",,2021,1
3586,28452571,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,US 41 NORTH,,,,US 60 EAST,,,,,37.85748578,-87.57339724,,2021-07-28,750,3,3,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44408.41077,False,73,Accepted,5,5,O,,INATTENTION,,2021,1
3587,28452578,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,642,GREEN,ST,N,,,,,,,37.84507557,-87.58472553,16.362,2021-07-28,1324,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44408.41098,False,31,Accepted,5,4,C,,MISJUDGE CLEARANCE,,2021,1
3588,28455160,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.87489207,-87.56780713,17.433,2021-07-29,916,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44409.46342,False,31,Accepted,5,5,O,,,,2021,1
3589,28455165,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,BARRET,,,,,37.86432421,-87.57374439,16.581,2021-07-31,1233,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44409.46354,False,31,Accepted,5,5,O,,"MISJUDGE CLEARANCE, TURNING IMPROPERLY",,2021,1
3594,28458812,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2945,US41,,N,,,,,,,37.88211923,-87.5642701,18.027,2021-07-30,1632,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44410.52767,False,59,Accepted,5,4,C,OTHER,"INATTENTION, FAILED TO KEEP PROPER LANE",,2021,1
3595,28458813,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,533,CENTER,ST,,,,,,,,37.83602831,-87.58748731,0.671,2021-07-29,1615,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44410.52771,False,58,Accepted,5,5,O,,FELL ASLEEP,,2021,1
3596,28458816,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1100,GREEN,ST,S,,,,,,,37.82359493,-87.60332964,14.508,2021-07-28,1800,3,3,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44410.5278,False,19,Accepted,5,5,O,,INATTENTION,,2021,1
3597,28458817,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.87635561,-87.56720153,17.485,2021-08-01,1657,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44410.52784,False,58,Accepted,5,5,O,,INATTENTION,,2021,1
3598,28459109,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ADAMS,ST,N,,BRECKINRIDGE,,,,,37.85246923,-87.57655804,1.262,2021-07-29,1317,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44410.59217,False,31,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2021,1
3601,28462380,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1300,GREEN,ST,N,,,,,,,37.85453363,-87.57826843,17.121,2021-07-31,1328,2,2,0,0,CLOUDY,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44411.42351,False,61,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,,2021,1
3602,28462443,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,SECOND,ST,,,KLUTEY PARK,,,,,37.83240391,-87.57159174,,2021-07-30,1315,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44411.43597,False,73,Accepted,5,4,C,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",,2021,1
3603,28462444,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WASHINGTON,ST,,,JULIA,,,,,37.83173486,-87.58335655,0.692,2021-08-01,1041,2,1,0,1,CLEAR,DRY,False,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44411.43612,False,34,Accepted,5,3,B,,,,2021,1
3604,28462660,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,GREEN,ST,S,,FAIR,,,,,37.82237177,-87.60456615,,2021-08-02,705,2,2,0,0,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,,,44411.475,False,73,Accepted,5,5,O,"NON-HIGHWAY WORK: WORK ZONE (Utility, Tree, etc.)",INATTENTION,,2021,1
3605,28463895,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,6TH,,,,,37.84452665,-87.58517067,16.316,2021-07-30,2105,2,2,0,0,CLEAR,DRY,False,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44411.69081,False,44,Accepted,5,5,O,,"DISTRACTION, INATTENTION",,2021,1
3606,28464259,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,2ND,ST,,US0041A,GREEN,,,,,37.83947558,-87.58846336,,2021-08-01,1729,2,2,0,0,CLEAR,DRY,False,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44411.7479,False,44,Accepted,5,5,O,OTHER,"FOLLOWING TOO CLOSE, INATTENTION",,2021,1
3608,28465114,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MAIN,ST,S,,,,,,,37.82570394,-87.60588218,1.022,2021-08-03,1531,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44411.98356,False,19,Accepted,5,5,O,,INATTENTION,,2021,1
3611,28470897,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,5TH,,,,,37.84330654,-87.58600505,16.217,2021-08-02,1223,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44413.36095,False,34,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2021,1
3613,28475712,0510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,,,,,,37.83372545,-87.59335349,15.439,2021-08-05,1724,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44414.45651,False,135,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,,2021,1
3616,28476519,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,300,GREEN,ST,S,,,,,,,37.83373534,-87.5933499,15.44,2021-08-04,1447,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44414.6583,False,19,Accepted,5,5,O,,,BRAKES DEFECTIVE,2021,1
3617,28476520,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELK,AVE,,,ELM,,,,,37.85739404,-87.57896762,0.002,2021-08-04,1723,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44414.65836,False,58,Accepted,5,5,O,GLARE (SUN),,,2021,1
3618,28476522,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ADAMS,ST,N,,HARDING,,,,,37.85195728,-87.57694579,1.221,2021-08-05,1748,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44414.65844,False,46,Accepted,3,3,B,,INATTENTION,,2021,1
3619,28483229,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,1900,US41,,N,,,US0041,US41 S EXIT81 OFF RAMP TO US60 W,,CINEMA,37.8612321,-87.57546618,16.355,2021-08-03,2201,2,1,0,0,CLEAR,DRY,True,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,44417.03334,False,16,Accepted,5,5,O,,INATTENTION,,2021,1
3620,28483347,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,724,SHORT SEVENTH,ST,,,,,,,,37.84282191,-87.57940545,0.242,2021-08-04,2210,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR TO REAR,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44417.05438,False,35,Accepted,5,5,O,,DRUG INVOLVEMENT,,2021,1
3621,28484027,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,US0041,US41 RAMP TO US41 N,,CINEMA,37.86245088,-87.57491989,16.438,2021-08-03,1331,2,2,0,0,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,44417.31163,False,67,Accepted,5,5,O,,INATTENTION,,2021,1
3622,28484034,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,SAND,LN,,,,,ELM,,GREEN,37.82384821,-87.60331199,,2021-08-06,640,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44417.31176,False,73,Accepted,5,5,O,,"DISTRACTION, INATTENTION",,2021,1
3623,28486086,0510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,KY0425,,KY425,,,,,,,,,37.78889082,-87.62592366,1.526,2021-08-04,943,1,1,0,0,CLEAR,DRY,False,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44417.68004,False,132,Accepted,5,5,O,OTHER,,,2021,1
3627,28486267,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,BARRET,BLVD,,US0041,US41,,,,,37.8643916,-87.57370749,0.897,2021-08-07,1620,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44417.71076,False,59,Accepted,5,5,O,,DRUG INVOLVEMENT,BRAKES DEFECTIVE,2021,1
3628,28487462,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,BARRET,,,,,37.8643301,-87.57364399,16.578,2021-08-09,421,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44418.00353,False,33,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2021,1
3630,28490003,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,5TH,,,,,37.84393332,-87.58761334,0.459,2021-08-09,1256,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44418.59352,False,58,Accepted,5,5,O,IMPROPERLY PARKED VEHICLE(S),DISREGARD TRAFFIC CONTROL,,2021,1
3631,28493553,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,2ND,ST,,,,,ELM ,,GREEN,37.83999259,-87.5896411,,2021-08-09,1610,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44419.45348,False,73,Accepted,5,5,O,,"OTHER, FAILED TO YIELD RIGHT OF WAY",,2021,1
3632,28493813,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,ZION ,,US 60 EAST,37.83522598,-87.56485141,,2021-08-11,555,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44419.51031,False,73,Accepted,5,5,O,ANIMALS ACTION,,,2021,1
3633,28494767,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.87500124,-87.56803803,17.381,2021-08-10,1850,2,2,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44419.6915,False,44,Accepted,5,5,O,,"DISTRACTION, INATTENTION",,2021,1
3635,28497388,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,926,TRAIL,DR,,,,,,,,37.86846434,-87.55221391,0.1,2021-08-10,1034,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44420.3763,False,67,Accepted,5,5,O,,INATTENTION,,2021,1
3637,28500979,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,2424,ZION,RD,,,,,,,,37.82887802,-87.56001573,1.73,2021-07-26,323,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44421.26231,False,24,Accepted,5,5,O,ANIMALS ACTION,,,2021,1
3638,28500981,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1300,PRINGLE,ST,,,,,,,,37.82235869,-87.58509652,0.336,2021-08-12,13,1,1,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44421.26239,False,24,Accepted,5,5,O,,INATTENTION,,2021,1
3639,28502353,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,US HWY 41N,,,,WATSON ,,,,,37.87523515,-87.56776331,,2021-08-11,1255,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44421.48403,False,73,Accepted,5,5,O,"NON-HIGHWAY WORK: WORK ZONE (Utility, Tree, etc.)",INATTENTION,,2021,1
3640,28502398,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2480,US41,,N,,,,,,,37.87219553,-87.56940967,17.18,2021-08-08,1236,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44421.5056,False,61,Accepted,5,5,O,,INATTENTION,,2021,1
3641,28502404,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,RACETRACK,,JOHN JAMES AUDUBON STATE,37.88236259,-87.56378585,17.928,2021-08-12,925,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44421.50588,False,67,Accepted,5,5,O,,INATTENTION,,2021,1
3642,28502443,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,CHERRY,ST,,,,,GREEN,,INGRAM,37.82900298,-87.59770357,,2021-08-12,745,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44421.51423,False,73,Accepted,5,5,O,,INATTENTION,,2021,1
3643,28502449,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WASHINGTON,ST,,,MCKINLEY,,,,,37.82793045,-87.5767955,,2021-08-12,1300,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING IN INTERSECTION,BACKING,CURVE & LEVEL,DAYLIGHT,,,44421.51434,False,73,Accepted,5,5,O,,INATTENTION,,2021,1
3644,28506834,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,12TH,,,,,37.85283917,-87.58191226,1.142,2021-06-28,1401,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44422.93942,False,17,Accepted,5,5,O,,INATTENTION,,2021,1
3645,28523864,KSP1600,"KY STATE POLICE, POST 16",Accepted,HENDERSON,US0060,,KY331,,,,,,,,,37.79717712,-87.6549892,8.27,2020-12-10,1808,3,3,1,2,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,44424.51377,False,317,Accepted,5,1,K,,"CELL PHONE, DRUG INVOLVEMENT, EXCEEDED STATED SPEED LIMIT",,2020,1
3650,28528335,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,GREEN STREET TO 41 EXIT RAMP,,,,,,,,,37.85601442,-87.57491771,0.078,2021-08-12,1535,2,2,0,0,CLEAR,DRY,True,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,US0041,US0041,44425.56691,False,15,Accepted,5,5,O,,,,2021,1
3651,28528384,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,,2ND,ST,,,INGRAM,,,,,37.83888022,-87.58697153,0.087,2021-08-12,1520,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44425.57432,False,44,Accepted,5,5,O,,INATTENTION,,2021,1
3652,28528473,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MADISON,ST,,,,,ALVASIA,,FAGAN,37.82606065,-87.59071242,,2021-08-16,845,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44425.58656,False,73,Accepted,5,5,O,,,,2021,1
3653,28528479,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,WASHINGTON,,,,,37.83625495,-87.59084478,15.666,2021-08-16,745,2,2,0,0,CLOUDY,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44425.58667,False,34,Accepted,5,5,O,,"DISREGARD TRAFFIC CONTROL, INATTENTION",,2021,1
3656,28534138,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.83384634,-87.56571456,14.32,2021-08-15,1900,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44426.74568,False,18,Accepted,5,5,O,ANIMALS ACTION,,,2021,1
3657,28534413,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,,GREEN,ST,S,,,,,,,37.80004625,-87.64756738,8.723,2021-08-17,2040,2,1,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44426.75523,False,19,Accepted,5,5,O,,INATTENTION,,2021,1
3660,28536973,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,301,GREEN,ST,S,,,,,,,37.83379795,-87.59336686,15.44,2021-08-18,848,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,,,44427.50331,False,26,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2021,1
3661,28537051,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MADISON,ST,,,,,SAND LANE,,MILL,37.82043096,-87.58941497,,2021-08-17,1230,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & GRADE,DAYLIGHT,,,44427.52045,False,73,Accepted,5,5,O,,INATTENTION,,2021,1
3662,28537053,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US 41 RAMP,,,,US 41,,,,,37.83117628,-87.56705025,0.187,2021-08-17,1615,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44427.52073,False,73,Accepted,5,5,O,,INATTENTION,,2021,1
3663,28538897,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WASHINGTON,ST,,,MAIN,,,,,37.83805055,-87.59366846,1.408,2021-08-12,1455,2,1,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44427.86243,False,44,Accepted,5,5,O,,"DISREGARD TRAFFIC CONTROL, FAILED TO YIELD RIGHT OF WAY",,2021,1
3664,28538980,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,12TH,,,,,37.85219181,-87.58032648,16.896,2021-08-18,1813,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44427.92552,False,46,Accepted,5,5,O,,,,2021,1
3667,28542406,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,CRESTVIEW,,,,,37.85120307,-87.58090739,16.842,2021-08-19,1405,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44428.71894,False,44,Accepted,5,5,O,,"FOLLOWING TOO CLOSE, INATTENTION",,2021,1
3668,28543398,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,US0041,US41 N EXIT81 OFF RAMP TO US60 E,,KIMSEY,37.85480641,-87.57064529,15.825,2021-08-19,210,1,1,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44428.99073,False,16,Accepted,5,5,O,,TOO FAST FOR CONDITIONS,,2021,1
3669,28545309,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,1300,2ND,ST,,,,,,,,37.83265162,-87.57199758,1.019,2021-08-16,1350,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44429.78127,False,17,Accepted,5,5,O,,INATTENTION,,2021,1
3670,28550001,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,356,RACETRACK,RD,,,,,,,,37.88316408,-87.56378886,0.031,2021-08-19,1103,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44431.35217,False,61,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2021,1
3671,28550004,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,,GREEN,ST,S,,,,HENDERSON COMMUNITY COLLEGE,US0060,US60 TURN LANE,37.79953721,-87.64899982,8.636,2021-08-19,1327,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,44431.35226,False,72,Accepted,5,5,O,,OTHER,,2021,1
3672,28550005,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2201,US41,,N,,,,,,,37.86842261,-87.57175017,16.88,2021-08-21,1018,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44431.35237,False,31,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2021,1
